clearepoch,energy,energy_std,learning_rate
870,-17.975538,0.735546,0.006
871,-17.95951,0.8678171,0.006
872,-17.975538,0.8003429,0.006
873,-17.939327,0.7862408,0.006
874,-17.96932,0.6862801,0.006
875,-17.95734,0.7788959,0.006
876,-17.932856,0.96372634,0.006
877,-17.978918,0.95921034,0.006
878,-17.96677,0.75264657,0.006
879,-17.933313,0.81006396,0.006
880,-17.91998,0.7789029,0.006
881,-17.97786,0.7076247,0.006
882,-17.951902,0.75579,0.006
883,-17.961863,0.83896434,0.006
884,-17.961348,0.8390433,0.006
885,-17.97303,0.7508963,0.006
886,-17.945831,0.68942934,0.006
887,-18.002497,0.73189706,0.006
888,-17.965683,0.7941552,0.006
889,-17.970575,0.74831694,0.006
890,-17.954947,0.81181425,0.006
891,-17.957695,0.85602653,0.006
892,-17.981598,0.75778246,0.006
893,-17.96009,0.8877173,0.006
894,-17.962208,0.74676466,0.006
895,-17.96635,0.813778,0.006
896,-17.949768,0.7738847,0.006
897,-17.9539,0.8088687,0.006
898,-17.949982,0.70329213,0.006
899,-17.956715,0.6969429,0.006
900,-17.948988,0.72803986,0.006
901,-17.944078,0.7487403,0.006
902,-17.929777,0.9635998,0.006
903,-17.954296,0.7703081,0.006
904,-17.982952,0.7801933,0.006
905,-17.993519,0.7136997,0.006
906,-17.940382,0.7705579,0.006
907,-17.94202,0.90041816,0.006
908,-17.948051,0.8233711,0.006
909,-17.944603,0.7761066,0.006
910,-17.951,0.7191572,0.006
911,-17.982996,0.7129274,0.006
912,-17.95697,0.86781526,0.006
913,-17.95598,0.77022725,0.006
914,-17.955494,0.7636984,0.006
915,-17.964043,0.79843086,0.006
916,-17.951534,0.7975364,0.006
917,-17.940212,0.73853034,0.006
918,-17.950008,0.77053106,0.006
919,-17.958399,0.75691843,0.006
920,-17.91791,0.8956436,0.006
921,-17.985523,0.7582524,0.006
922,-17.939861,0.7435844,0.006
923,-17.96361,0.72244126,0.006
924,-17.951508,0.7510452,0.006
925,-17.974394,0.8029835,0.006
926,-17.926575,0.93963265,0.006
927,-17.976812,0.71792847,0.006
928,-17.956842,0.7827168,0.006
929,-17.9492,0.7779729,0.006
930,-17.972212,0.762974,0.006
931,-17.977934,0.7693,0.006
932,-17.93022,0.79097897,0.006
933,-17.940071,0.8429811,0.006
934,-17.96341,0.7411708,0.006
935,-17.96141,0.8302939,0.006
936,-17.964773,0.76737857,0.006
937,-17.955864,0.8197981,0.006
938,-17.9432,0.78585166,0.006
939,-17.967648,0.7705614,0.006
940,-17.997364,0.7330659,0.006
941,-17.956964,0.89899176,0.006
942,-17.946669,0.815331,0.006
943,-17.971685,0.7466344,0.006
944,-17.956207,0.7681116,0.006
945,-17.936628,0.80209655,0.006
946,-17.960382,0.73036605,0.006
947,-17.965164,0.79600555,0.006
948,-17.95827,0.6978092,0.006
949,-17.977537,0.7221931,0.006
950,-17.93575,0.781835,0.006
951,-17.968933,0.79029775,0.006
952,-17.933697,0.8055548,0.006
953,-17.916737,0.822265,0.006
954,-17.963552,0.7659942,0.006
955,-17.943342,0.96009153,0.006
956,-17.9632,0.76750076,0.006
957,-17.951511,0.8162782,0.006
958,-17.939587,0.82663846,0.006
959,-17.966745,0.82553625,0.006
960,-17.966824,0.7123595,0.006
961,-17.952053,0.7969024,0.006
962,-17.936464,0.83107436,0.006
963,-17.958183,0.72135055,0.006
964,-17.992102,0.7269331,0.006
965,-17.967684,0.7392922,0.006
966,-17.945723,0.7940136,0.006
967,-17.944202,0.871413,0.006
968,-17.963394,0.7390135,0.006
969,-17.960323,0.7534948,0.006
970,-17.945726,0.8299057,0.006
0,-17.94574,0.82977617,0.006
1,-17.966234,0.7310895,0.006
2,-17.945667,0.7348059,0.006
3,-17.908455,0.9214166,0.006
4,-17.95449,0.7470363,0.006
5,-17.951155,0.80141103,0.006
6,-17.96071,0.7873512,0.006
7,-17.922518,0.7448614,0.006
8,-17.962816,0.8252363,0.006
9,-17.934757,0.72799253,0.006
10,-17.990423,0.73960865,0.006
11,-17.95491,0.74489087,0.006
12,-17.947838,0.7683088,0.006
13,-17.97188,0.7366174,0.006
14,-17.946987,0.74618596,0.006
15,-17.971565,0.708124,0.006
16,-17.939566,0.7949758,0.006
17,-17.935276,0.79710275,0.006
18,-17.945232,0.67886645,0.006
19,-17.967402,0.7756559,0.006
20,-17.956602,0.7791976,0.006
21,-17.957651,0.77201736,0.006
22,-17.98042,0.7251203,0.006
23,-17.957552,0.7152078,0.006
24,-17.942234,0.8185175,0.006
25,-17.955137,0.7447909,0.006
26,-17.945347,0.7971257,0.006
27,-17.970737,0.7898176,0.006
28,-17.939308,0.8687544,0.006
29,-17.976435,0.766732,0.006
30,-17.952103,0.714799,0.006
31,-17.94778,0.88499355,0.006
32,-17.95874,0.7906863,0.006
33,-17.937023,0.9090542,0.006
34,-17.95523,0.89387095,0.006
35,-17.922592,0.770337,0.006
36,-17.92232,0.78526855,0.006
37,-17.973982,0.74477524,0.006
38,-17.959465,0.8032532,0.006
39,-17.977991,0.7196794,0.006
40,-17.968424,0.7045253,0.006
41,-17.956297,0.7732807,0.006
42,-17.929476,0.7932715,0.006
43,-17.971825,0.7964402,0.006
44,-17.952864,0.7120807,0.006
45,-17.980848,0.8172861,0.006
46,-17.94321,0.75065595,0.006
47,-17.965303,0.7887243,0.006
48,-17.941261,0.80741537,0.006
49,-17.9539,0.71274996,0.006
50,-17.957026,0.7789645,0.006
51,-17.936085,0.9007451,0.006
52,-17.95779,0.8182381,0.006
53,-17.96266,0.78711,0.006
54,-17.941648,0.80170554,0.006
55,-17.952553,0.7184935,0.006
56,-17.973745,0.74365354,0.006
57,-17.957472,0.90239424,0.006
58,-17.957003,0.8346712,0.006
59,-17.96572,0.795403,0.006
60,-17.988855,0.697787,0.006
61,-17.961735,0.7654368,0.006
62,-17.965555,0.78666973,0.006
63,-17.967886,0.8176637,0.006
64,-17.9649,0.79308087,0.006
65,-17.970547,0.8547351,0.006
66,-17.94223,0.76362747,0.006
67,-17.946362,0.7772402,0.006
68,-17.950802,0.88811386,0.006
69,-17.92218,0.7918085,0.006
70,-17.973558,0.75025725,0.006
71,-17.942003,0.75693476,0.006
72,-17.97645,0.6985046,0.006
73,-17.954569,0.8228293,0.006
74,-17.940924,0.87109333,0.006
75,-17.968761,0.79668325,0.006
76,-17.931696,0.98236036,0.006
77,-17.94756,0.7866071,0.006
78,-17.93883,0.75902224,0.006
79,-17.952745,0.8653875,0.006
80,-17.932173,0.8280403,0.006
81,-17.933044,0.760509,0.006
82,-17.963747,0.8457725,0.006
83,-17.95736,0.86059535,0.006
84,-17.940742,0.76893234,0.006
85,-17.93621,0.8466248,0.006
86,-17.956564,0.74588275,0.006
87,-17.93519,0.86982733,0.006
88,-17.948326,0.9029888,0.006
89,-17.944101,0.7749873,0.006
90,-17.955448,0.74327725,0.006
91,-17.928257,0.8741591,0.006
92,-17.932716,0.66551775,0.006
93,-17.966848,0.80202144,0.006
94,-17.946894,0.75345767,0.006
95,-17.964254,0.7591346,0.006
96,-17.953526,0.73380035,0.006
97,-17.950005,0.81245095,0.006
98,-17.974207,0.7100302,0.006
99,-17.95916,0.7610688,0.006
100,-17.967402,0.8389419,0.006
101,-17.969141,0.8487501,0.006
102,-17.993904,0.7897668,0.006
103,-17.96223,0.8221356,0.006
104,-17.952694,0.78182685,0.006
105,-17.97897,0.81497014,0.006
106,-17.932442,0.806703,0.006
107,-17.955204,0.773301,0.006
108,-17.94618,0.84107053,0.006
109,-17.950333,0.8260864,0.006
110,-17.919464,0.8789175,0.006
111,-17.958965,0.7466263,0.006
112,-17.957888,0.717057,0.006
113,-17.92378,0.9022557,0.006
114,-17.981867,0.75313944,0.006
115,-17.936546,0.8433029,0.006
116,-17.986092,0.89566165,0.006
117,-17.955809,0.79936767,0.006
118,-17.978983,0.73645425,0.006
119,-17.960754,0.90487635,0.006
120,-17.950794,0.7931398,0.006
121,-17.956713,0.67927897,0.006
122,-17.954283,0.94482607,0.006
123,-17.957613,0.7497942,0.006
124,-17.964586,0.6798756,0.006
125,-17.929655,0.7163482,0.006
126,-17.904867,0.8219665,0.006
127,-17.947973,0.78767896,0.006
128,-17.953054,0.70123714,0.006
129,-17.952261,0.73732245,0.006
130,-17.938309,0.7553413,0.006
131,-17.954132,0.80400074,0.006
132,-17.976212,0.6621313,0.006
133,-17.936348,0.7699396,0.006
134,-17.945524,0.9384818,0.006
135,-17.948507,0.764724,0.006
136,-17.979425,0.77507275,0.006
137,-17.938639,0.7801849,0.006
138,-17.961012,0.69393075,0.006
139,-17.952103,0.7557438,0.006
140,-17.91143,1.0016532,0.006
141,-17.958246,0.89981544,0.006
142,-17.959019,0.8180475,0.006
143,-17.933159,0.8044532,0.006
144,-17.911707,0.8884436,0.006
145,-17.948835,0.7821684,0.006
146,-17.972261,0.7504222,0.006
147,-17.91884,0.8757703,0.006
148,-17.977734,0.8273543,0.006
149,-17.973995,0.8006816,0.006
150,-17.962458,0.7645774,0.006
151,-17.954838,0.81241286,0.006
152,-17.971094,0.8131613,0.006
153,-17.958426,0.7847761,0.006
154,-17.961496,0.69244814,0.006
155,-17.95114,0.75021374,0.006
156,-17.940468,0.70123076,0.006
157,-17.947844,0.7019938,0.006
158,-17.921682,0.7372232,0.006
159,-17.966461,0.8187989,0.006
160,-17.979174,0.77658445,0.006
161,-17.96587,0.7248793,0.006
162,-17.97449,0.7209518,0.006
163,-17.981117,0.7269128,0.006
164,-17.975267,0.7539894,0.006
165,-17.946186,0.76478887,0.006
166,-17.942616,0.779052,0.006
167,-17.993532,0.7087055,0.006
168,-17.948345,0.7388223,0.006
169,-17.949512,0.7568963,0.006
170,-17.96761,0.76237786,0.006
171,-17.966232,0.7321108,0.006
172,-17.937407,0.78986,0.006
173,-17.953852,0.6954432,0.006
174,-17.934946,0.82281864,0.006
175,-17.9222,0.759762,0.006
176,-17.969913,0.72143334,0.006
177,-17.952312,0.71707284,0.006
178,-17.944212,0.7950572,0.006
179,-17.935612,1.1703519,0.006
180,-17.942165,0.82082087,0.006
181,-17.970495,0.7196713,0.006
182,-17.96055,0.79863214,0.006
183,-17.979692,0.709706,0.006
184,-17.932898,0.77424085,0.006
185,-17.955036,0.7983412,0.006
186,-17.932367,0.784691,0.006
187,-17.941809,0.6904935,0.006
188,-17.980726,0.6852648,0.006
189,-17.958582,0.8235756,0.006
190,-17.958366,0.7862637,0.006
191,-17.974869,0.81271094,0.006
192,-17.97386,0.70500845,0.006
193,-17.938442,0.8349426,0.006
194,-17.945364,0.7533051,0.006
195,-17.968008,0.70607096,0.006
196,-17.968649,0.84989417,0.006
197,-17.987417,0.76887536,0.006
198,-17.913399,0.9864877,0.006
199,-17.971642,0.8487375,0.006
200,-17.946753,0.7103779,0.006
201,-17.980244,0.87310195,0.006
202,-17.9643,0.76213694,0.006
203,-17.988056,0.682584,0.006
204,-17.984856,0.72731775,0.006
205,-17.981237,0.7985844,0.006
206,-17.935328,0.808401,0.006
207,-17.924198,0.82734424,0.006
208,-17.957964,0.74244595,0.006
209,-17.992039,0.7342915,0.006
210,-17.978971,0.79678637,0.006
211,-17.959152,0.8323455,0.006
212,-17.983095,0.7018022,0.006
213,-17.962938,0.7081452,0.006
214,-17.953539,0.70543516,0.006
215,-17.972944,0.7714493,0.006
216,-17.95264,0.82152665,0.006
217,-17.940598,0.96731937,0.006
218,-17.956839,0.81104314,0.006
219,-18.00332,0.7043561,0.006
220,-17.962952,0.775478,0.006
221,-17.958511,0.73946923,0.006
222,-17.916687,0.92104024,0.006
223,-17.95538,0.89093745,0.006
224,-17.951859,0.7590383,0.006
225,-17.935028,0.76312184,0.006
226,-17.945898,0.7668022,0.006
227,-17.950346,0.734064,0.006
228,-17.956776,0.79598004,0.006
229,-17.979465,0.6837215,0.006
230,-17.975136,0.7127453,0.006
231,-17.962137,0.78451675,0.006
232,-17.964855,0.708834,0.006
233,-17.94842,0.72222614,0.006
234,-17.942934,0.873219,0.006
235,-17.95911,0.7146328,0.006
236,-17.9727,0.8119321,0.006
237,-17.952778,0.7811251,0.006
238,-17.940866,0.79741025,0.006
239,-17.93009,0.76060206,0.006
240,-17.94971,0.82031476,0.006
241,-17.95913,0.7092861,0.006
242,-17.982576,0.7061686,0.006
243,-17.949837,0.77101505,0.006
244,-17.961393,0.73301923,0.006
245,-17.973305,0.73321176,0.006
246,-17.99146,0.76325506,0.006
247,-17.960476,0.7767527,0.006
248,-17.920607,0.6904668,0.006
249,-17.955925,0.7790907,0.006
250,-17.96753,0.93022007,0.006
251,-17.94648,0.80208284,0.006
252,-17.95574,0.789801,0.006
253,-17.978405,0.66759104,0.006
254,-17.949919,0.8160881,0.006
255,-17.94827,0.8182125,0.006
256,-17.9956,0.7420596,0.006
257,-17.956135,0.75857973,0.006
258,-17.939922,0.8133061,0.006
259,-17.982628,0.7150478,0.006
260,-17.966808,0.71296495,0.006
261,-17.98791,0.82718277,0.006
262,-17.922215,0.9027598,0.006
263,-17.952131,0.74179226,0.006
264,-17.958412,0.7405436,0.006
265,-17.96696,0.8009078,0.006
266,-17.939497,0.8128088,0.006
267,-17.912176,0.8482064,0.006
268,-17.94143,0.80353385,0.006
269,-17.978788,0.797443,0.006
270,-17.947186,0.73616177,0.006
271,-17.967672,0.7262815,0.006
272,-17.936275,0.8457821,0.006
273,-17.953789,0.74476224,0.006
274,-17.981806,0.7249007,0.006
275,-17.964294,0.8061753,0.006
276,-17.976515,0.7295354,0.006
277,-17.97386,0.72029436,0.006
278,-17.959055,0.7480016,0.006
279,-17.957079,0.7136578,0.006
280,-17.927185,0.86629266,0.006
281,-17.966629,0.7369403,0.006
282,-17.94564,0.8135499,0.006
283,-17.97783,0.8251676,0.006
284,-17.95553,0.72190684,0.006
285,-17.950493,0.75502115,0.006
286,-17.930502,0.74201655,0.006
287,-17.944984,0.72609335,0.006
288,-17.965305,0.79782146,0.006
289,-17.966797,0.7045324,0.006
290,-17.957148,0.794438,0.006
291,-17.945972,0.7609133,0.006
292,-17.969963,0.7408613,0.006
293,-17.967361,0.89026195,0.006
294,-17.97434,0.7003723,0.006
295,-17.960386,0.7324254,0.006
296,-17.964281,0.8495615,0.006
297,-17.948978,0.7669814,0.006
298,-17.974491,0.71533626,0.006
299,-17.983093,0.65768296,0.006
300,-17.979746,0.75597006,0.006
301,-17.99477,0.75418013,0.006
302,-17.907845,0.8929629,0.006
303,-17.954247,0.7355521,0.006
304,-17.97771,0.67880505,0.006
305,-17.961435,0.77047724,0.006
306,-17.952528,0.75476605,0.006
307,-17.960613,0.76435137,0.006
308,-17.987602,0.70902646,0.006
309,-17.962358,0.77788305,0.006
310,-17.961607,0.6946293,0.006
311,-17.927969,0.7405491,0.006
312,-17.957247,0.86219406,0.006
313,-17.950468,0.73549545,0.006
314,-17.9533,0.8308941,0.006
315,-17.925869,0.78567713,0.006
316,-17.985266,0.8117135,0.006
317,-17.953728,0.74364656,0.006
318,-17.944077,0.826228,0.006
319,-17.952356,0.8038344,0.006
320,-17.950504,0.78400695,0.006
321,-17.979671,0.7340536,0.006
322,-17.946293,0.79256743,0.006
323,-17.97836,0.7526,0.006
324,-17.960297,0.83629745,0.006
325,-17.956213,0.72120106,0.006
326,-17.935375,0.85091114,0.006
327,-17.97528,0.91550064,0.006
328,-17.95002,0.7852266,0.006
329,-17.94676,0.85125786,0.006
330,-17.944435,0.7397561,0.006
331,-17.974531,0.703836,0.006
332,-17.964401,0.8341769,0.006
333,-17.93697,0.87763476,0.006
334,-17.929867,0.73632383,0.006
335,-17.940117,0.8149813,0.006
336,-18.000547,0.71160597,0.006
337,-17.962484,1.0588727,0.006
338,-17.934656,0.8267461,0.006
339,-17.953936,0.7738075,0.006
340,-17.944649,0.8443024,0.006
341,-17.956861,0.83018196,0.006
342,-17.946554,0.7982199,0.006
343,-17.933174,0.9640821,0.006
344,-17.951332,0.71447635,0.006
345,-17.925447,0.82595676,0.006
346,-17.982069,0.740895,0.006
347,-17.981312,0.7849745,0.006
348,-17.96746,0.74223834,0.006
349,-17.954632,0.85577315,0.006
350,-17.982567,0.7963662,0.006
351,-17.980278,0.7446355,0.006
352,-17.951046,0.8305572,0.006
353,-17.963978,0.8095672,0.006
354,-17.954407,0.75568557,0.006
355,-17.96811,0.7491984,0.006
356,-17.947094,0.75272083,0.006
357,-17.94998,0.7308741,0.006
358,-17.957514,0.7798261,0.006
359,-17.987858,0.71180224,0.006
360,-17.972643,0.707067,0.006
361,-17.968916,0.7418701,0.006
362,-17.92941,0.8783373,0.006
363,-17.974295,0.7134851,0.006
364,-17.97015,0.77897227,0.006
365,-17.948055,0.82231677,0.006
366,-17.96087,0.7255004,0.006
367,-17.9614,0.753332,0.006
368,-17.97134,0.7095301,0.006
369,-17.972597,0.7026627,0.006
370,-17.970253,0.7626243,0.006
371,-17.977488,0.745946,0.006
372,-17.972227,0.72017944,0.006
373,-17.947994,0.71544236,0.006
374,-17.963306,0.84455764,0.006
375,-17.946802,0.8260568,0.006
376,-17.974009,0.79393816,0.006
377,-17.961252,0.74697775,0.006
378,-17.964874,0.80592155,0.006
379,-17.962547,0.74417585,0.006
380,-17.953848,0.8129718,0.006
381,-17.967447,0.6706767,0.006
382,-17.976044,0.685157,0.006
383,-17.983757,0.71930474,0.006
384,-17.963293,0.8037426,0.006
385,-17.908754,1.004177,0.006
386,-17.964727,0.76913244,0.006
387,-17.93042,0.75864977,0.006
388,-17.944962,0.809827,0.006
389,-17.942362,0.84930325,0.006
390,-17.94184,0.8136869,0.006
391,-17.944538,0.7821284,0.006
392,-17.957582,0.7826851,0.006
393,-17.983696,0.7521171,0.006
394,-17.968172,0.79690313,0.006
395,-17.968798,0.70514697,0.006
396,-17.954008,0.6939927,0.006
397,-17.97436,0.78262246,0.006
398,-17.945154,0.78897893,0.006
399,-17.953144,0.7599459,0.006
400,-17.944447,0.849097,0.006
401,-17.964811,0.76215786,0.006
402,-17.933363,0.8018338,0.006
403,-17.972082,0.84079796,0.006
404,-17.912613,0.84702784,0.006
405,-17.938023,0.7577278,0.006
406,-17.963184,0.7331538,0.006
407,-17.92367,0.7053735,0.006
408,-17.970009,0.82494617,0.006
409,-17.957489,0.784255,0.006
410,-17.963408,0.7042822,0.006
411,-17.958675,0.7766671,0.006
412,-17.981037,0.72941417,0.006
413,-17.965094,0.7682709,0.006
414,-17.96143,0.7820277,0.006
415,-17.974941,0.69767755,0.006
416,-17.9613,0.7337146,0.006
417,-17.954617,0.8920544,0.006
418,-17.94269,0.74525946,0.006
419,-17.980322,0.715581,0.006
420,-17.976044,0.7207141,0.006
421,-17.980507,0.7320659,0.006
422,-17.983788,0.7236382,0.006
423,-17.92836,0.84001553,0.006
424,-17.95094,0.8871641,0.006
425,-17.955397,0.696605,0.006
426,-17.969027,0.7763149,0.006
427,-17.959019,0.77929074,0.006
428,-17.967274,0.7204863,0.006
429,-17.98411,0.7248309,0.006
430,-17.958538,0.78518575,0.006
431,-17.945261,0.83201283,0.006
432,-17.970554,0.73432684,0.006
433,-17.96175,0.74416405,0.006
434,-17.950462,0.8165035,0.006
435,-17.979097,0.7194028,0.006
436,-17.969824,0.8486526,0.006
437,-17.990942,0.68988156,0.006
438,-17.93946,0.8507169,0.006
439,-17.952274,0.76462954,0.006
440,-17.971046,0.7725843,0.006
441,-17.961649,0.7611583,0.006
442,-17.959972,0.74073815,0.006
443,-17.952177,0.8262888,0.006
444,-17.936403,0.68730724,0.006
445,-17.98387,0.74835044,0.006
446,-17.94732,0.752171,0.006
447,-17.93646,0.71281964,0.006
448,-17.957106,0.7283609,0.006
449,-17.943768,0.8520591,0.006
450,-17.974312,0.7489008,0.006
451,-17.968637,0.78844583,0.006
452,-17.938395,0.8602807,0.006
453,-17.980726,0.70576334,0.006
454,-17.964375,0.8534317,0.006
455,-17.935886,0.7644232,0.006
456,-17.943283,0.91685385,0.006
457,-17.96667,0.7000663,0.006
458,-17.978828,0.8513464,0.006
459,-17.99698,0.74334913,0.006
460,-17.97503,0.7765374,0.006
461,-17.975597,0.7258879,0.006
462,-17.975847,0.75160456,0.006
463,-17.96375,0.7703142,0.006
464,-17.96262,0.80049425,0.006
465,-17.98398,0.746343,0.006
466,-17.958105,0.82730603,0.006
467,-17.965631,0.76021534,0.006
468,-17.949669,0.75086254,0.006
469,-17.935528,0.8774425,0.006
470,-17.94477,0.77067184,0.006
471,-17.946266,0.79485625,0.006
472,-17.945978,0.8055855,0.006
473,-17.93672,0.77485967,0.006
474,-17.970482,0.69976974,0.006
475,-17.95941,0.68188727,0.006
476,-17.961523,0.7818243,0.006
477,-17.942919,0.6864177,0.006
478,-17.95268,0.7309932,0.006
479,-17.952282,0.79857355,0.006
480,-17.961582,0.82606196,0.006
481,-17.972427,0.6841764,0.006
482,-17.9354,0.73550236,0.006
483,-17.98225,0.7333555,0.006
484,-17.95278,0.89817166,0.006
485,-17.943047,0.77440864,0.006
486,-17.96679,0.8014633,0.006
487,-17.962564,0.81283784,0.006
488,-17.98177,0.6585842,0.006
489,-17.956663,0.8370183,0.006
490,-17.976664,0.73441046,0.006
491,-17.965008,0.76022524,0.006
492,-17.97143,0.65637803,0.006
493,-17.961586,0.6890773,0.006
494,-17.941793,0.81715256,0.006
495,-17.956453,0.766088,0.006
496,-17.961752,0.7196897,0.006
497,-17.950687,0.61628795,0.006
498,-17.97326,0.72562534,0.006
499,-17.938269,0.79475087,0.006
500,-17.957106,0.81119156,0.006
501,-17.975275,0.6664772,0.006
502,-17.987343,0.7778466,0.006
503,-17.957216,0.8001242,0.006
504,-17.977667,0.69401526,0.006
505,-17.950457,0.7805968,0.006
506,-17.968746,0.7566314,0.006
507,-17.960445,0.72052246,0.006
508,-17.959038,0.7173772,0.006
509,-17.97301,0.6594371,0.006
510,-17.983875,0.9093131,0.006
511,-17.984373,0.8287342,0.006
512,-17.946838,0.701674,0.006
513,-17.959394,0.7291525,0.006
514,-17.950314,0.7528618,0.006
515,-17.960184,0.75379956,0.006
516,-17.98777,0.7899953,0.006
517,-17.967789,0.82071865,0.006
518,-17.941227,0.87795514,0.006
519,-17.943504,0.8188732,0.006
520,-17.96148,0.8934459,0.006
521,-17.978157,0.7636874,0.006
522,-17.961344,0.83863354,0.006
523,-17.95701,0.7862586,0.006
524,-17.954199,0.8166477,0.006
525,-17.989582,0.8238492,0.006
526,-17.954649,0.74414676,0.006
527,-17.95431,0.68255,0.006
528,-17.926905,0.716392,0.006
529,-17.980257,0.68722665,0.006
530,-17.977068,0.80740094,0.006
531,-17.959219,0.90758616,0.006
532,-17.966476,0.7459304,0.006
533,-17.968203,0.7080801,0.006
534,-17.972504,0.70079345,0.006
535,-17.972319,0.7237203,0.006
536,-17.942091,0.78541726,0.006
537,-17.959663,0.8029923,0.006
538,-17.948957,0.9601222,0.006
539,-17.950207,0.73061335,0.006
540,-17.95267,0.7328559,0.006
541,-17.939129,1.0037621,0.006
542,-17.968805,0.7752256,0.006
543,-17.987804,0.6648684,0.006
544,-17.946863,0.7359112,0.006
545,-17.963331,0.73150337,0.006
546,-17.990196,0.7571055,0.006
547,-17.969704,0.8641145,0.006
548,-17.952211,0.7466129,0.006
549,-17.946852,0.6910198,0.006
550,-17.955648,0.69226456,0.006
551,-17.965284,0.79538226,0.006
552,-17.964865,0.788314,0.006
553,-17.937124,0.77644956,0.006
554,-17.947266,0.8017906,0.006
555,-17.97947,0.7995144,0.006
556,-17.958815,0.7201569,0.006
557,-17.950191,0.8222234,0.006
558,-17.950026,0.7777742,0.006
559,-17.953684,0.7105531,0.006
560,-17.928879,0.7491029,0.006
561,-17.954132,0.8193483,0.006
562,-17.989056,0.7852201,0.006
563,-17.956394,0.65360576,0.006
564,-17.962898,0.7508871,0.006
565,-17.991257,0.79295045,0.006
566,-17.952574,0.84606683,0.006
567,-17.939884,0.76323485,0.006
568,-17.971537,0.73807794,0.006
569,-17.961601,0.6881116,0.006
570,-17.955084,0.7822057,0.006
571,-17.981422,0.8264513,0.006
572,-17.987011,0.742386,0.006
573,-17.980654,0.81070423,0.006
574,-17.960527,0.77553463,0.006
575,-17.962288,0.8000374,0.006
576,-17.965645,0.76645607,0.006
577,-17.966469,0.854685,0.006
578,-17.928686,0.86196846,0.006
579,-17.94879,0.8251404,0.006
580,-17.958656,0.6694924,0.006
581,-17.974277,0.8370443,0.006
582,-17.94578,0.6974613,0.006
583,-17.95348,0.8358922,0.006
584,-17.972012,0.82965845,0.006
585,-17.95723,0.74334866,0.006
586,-17.96418,0.715139,0.006
587,-17.966906,0.7990997,0.006
588,-17.95587,0.74727917,0.006
589,-17.964333,0.73228514,0.006
590,-17.944046,0.8427768,0.006
591,-17.98695,0.7045355,0.006
592,-17.93586,0.83369654,0.006
593,-17.940012,0.8691786,0.006
594,-17.968695,0.72308093,0.006
595,-17.949461,0.8271958,0.006
596,-17.92028,0.74297136,0.006
597,-17.922356,0.7553575,0.006
598,-17.978222,0.7734947,0.006
599,-17.92902,0.80545026,0.006
600,-17.990606,0.8191499,0.006
601,-17.98575,0.8564911,0.006
602,-17.947903,0.80344737,0.006
603,-17.984632,0.73585063,0.006
604,-17.981735,0.8299798,0.006
605,-17.940922,0.77340835,0.006
606,-17.96033,0.7346737,0.006
607,-17.998762,0.8289449,0.006
608,-17.963766,0.8027003,0.006
609,-17.962221,0.72138155,0.006
610,-17.950403,0.7818212,0.006
611,-17.968437,0.8629717,0.006
612,-17.993721,0.7599073,0.006
613,-17.969833,0.87231576,0.006
614,-17.960941,0.7066135,0.006
615,-17.944035,0.8047886,0.006
616,-17.945387,0.73207957,0.006
617,-17.941309,0.70474195,0.006
618,-17.969791,0.78003544,0.006
619,-17.926977,0.7338227,0.006
620,-17.959541,0.74303615,0.006
621,-17.967066,0.70166665,0.006
622,-18.006336,0.7482131,0.006
623,-17.93959,0.7566945,0.006
624,-17.971855,0.7276264,0.006
625,-17.992449,0.78927374,0.006
626,-17.984291,0.7543001,0.006
627,-17.92977,0.86891776,0.006
628,-17.963438,0.7461653,0.006
629,-17.985403,0.8945839,0.006
630,-17.971672,0.730224,0.006
631,-17.950628,0.7554437,0.006
632,-17.980524,0.67988664,0.006
633,-17.962725,0.7984468,0.006
634,-17.925955,0.75458163,0.006
635,-17.96402,0.7584152,0.006
636,-18.003809,0.7135712,0.006
637,-17.965637,0.70593965,0.006
638,-17.987734,0.6807773,0.006
639,-17.967422,0.75983393,0.006
640,-17.917637,0.8294237,0.006
641,-17.927673,0.8227116,0.006
642,-17.978073,0.7318756,0.006
643,-17.93346,0.9383375,0.006
644,-17.946774,0.79702425,0.006
645,-17.965282,0.8150731,0.006
646,-17.9655,0.70271766,0.006
647,-17.978016,0.66948557,0.006
648,-17.98083,0.67173326,0.006
649,-17.953798,0.831197,0.006
650,-17.927103,0.7894817,0.006
651,-17.942488,0.6904669,0.006
652,-17.964472,0.762977,0.006
653,-17.92453,0.72839606,0.006
654,-17.965113,0.8498452,0.006
655,-17.925434,0.7648338,0.006
656,-17.958725,0.71288455,0.006
657,-17.942719,0.74323696,0.006
658,-17.983824,0.76619536,0.006
659,-17.963093,0.7479717,0.006
660,-17.955921,0.69985753,0.006
661,-17.949833,0.73376554,0.006
662,-17.93661,0.80829054,0.006
663,-17.946394,0.86897403,0.006
664,-17.948704,0.8842613,0.006
665,-17.966536,0.8284502,0.006
666,-17.97535,0.7489862,0.006
667,-17.966755,0.77442384,0.006
668,-17.983059,0.721164,0.006
669,-17.950909,0.7926591,0.006
670,-17.958868,0.87734306,0.006
671,-17.962729,0.7615835,0.006
672,-17.954094,0.7801192,0.006
673,-17.93936,0.7812032,0.006
674,-17.968657,0.7212493,0.006
675,-17.962389,0.72662264,0.006
676,-17.956722,0.6712693,0.006
677,-17.933632,0.9397221,0.006
678,-17.99152,0.74801123,0.006
